posicion,etiqueta
04010020602,30557690100314001227
04010020701,30557690101831001328
04010020702,30557690101831001253
04010020801,30557690101932001463
04010020802,30557690101932001354
04010030101,30100280000003900003
04010030102,30557690101123001542
04010030201,
04010030202,30557690101628001479
04010030301,30557690101022001418
04010030302,30557690101022001358
04010030401,30557690101729001376
04010030402,30557690101729001277
04010030501,30557690101325001339
04010030502,30557690101325001232
04010030601,30557690100516001369
04010030602,30557690100516001291
04010030701,30557690100718001520
04010030702,30557690100718001370
04010030801,30557690101426001660
04010030802,30557690101426001481
04010040101,
04010040102,30557690100921001642
04010040201,30100280000006100001
04010040202,30557690100314001546
04010040301,30557690100011001645
04010040302,30557690100011001487
04010040401,30557690101831001484
04010040402,30557690101831001386
04010040501,30557690101224001521
04010040502,30557690101224001305
04010040601,30557690101527001551
04010040602,30557690101527001440
04010040701,30557690100213001614
04010040702,30557690100213001507
04010040801,
04010040802,30557690101932001550
04010050101,30100280000002400036
04010050102,
04010050201,
04010050202,30557690101527001649
04010050301,30557690101831001661
04010050302,30557690101831001567
04010050401,30557690101022001613
04010050402,30557690101022001522
04010050501,30557690100415001543
04010050502,30557690100415001446
04010050601,30557690100921001604
04010050602,30557690100921001537
04010050701,30557690100819001691
04010050702,30557690100819001577
04010050801,
04010050802,30557690100718001665
04010060101,
04010060102,30100280000001200024
04010060201,
04010060202,
04010060301,30100280000004800027
04010060302,30557690101831001707
04010060401,30557690100112001701
04010060402,30557690100112001578
04010060501,
04010060502,30557690101325001541
04010060601,30100280000006500016
04010060602,30557690100617001587
04010060701,
04010060702,30557690101224001713
04010060801,30100280000005700014
04010060802,
04010070101,
04010070102,
04010070201,
04010070202,
04010070301,
04010070302,30557690101224000898
04010070401,30100280000000600034
04010070402,30557690100415000986
04010070501,30100280000004900036
04010070502,30557690101729001594
04010070601,30100280000002700027
04010070602,30100280000002000018
04010070701,30100280000002500011
04010070702,
04010070801,30100280000006800014
04010070802,
04010080101,30100280000002300033
04010080102,
04010080201,30100280000004500026
04010080202,30100280000003900018
04010080301,30100280000007500024
04010080302,
04010080401,30100280000002700028
04010080402,
04010080501,30100280000000900001
04010080502,30100280000003800026
04010080601,
04010080602,30100280000001800014
04010080701,
04010080702,
04010080801,30100280000003300006
04010080802,
04010090101,
04010090102,
04010090201,
04010090202,30100280000006200024
04010090301,30100280000002300022
04010090302,
04010090401,
04010090402,
04010090501,30100280000001200020
04010090502,
04010090601,
04010090602,
04010090701,
04010090702,
04010090801,30100280000000200028
04010090802,
04010100101,30100280000005000025
04010100102,30100280000001400009
04010100201,
04010100202,
04010100301,
04010100302,30100280000000300025
04010100401,30100280000000900005
04010100402,30100280000000600025
04010100501,
04010100502,
04010100601,30100280000002300031
04010100602,30557690100516001094
04010100701,
04010100702,
04010100801,
04010100802,30100280000007600027
04010110101,30100280000007500011
04010110102,
04010110201,30100280000002900010
04010110202,30100280000006000014
04010110301,30100280000005200031
04010110302,30100280000003500009
04010110401,30100280000002200002
04010110402,30100280000006700011
04010110501,30100280000003100021
04010110502,
04010110601,
04010110602,
04010110701,
04010110702,30100280000004000009
04010110801,
04010110802,
04010120101,
04010120102,30100280000000800007
04010120201,
04010120202,30100280000001000018
04010120301,
04010120302,
04010120401,
04010120402,30100280000006000035
04010120501,
04010120502,
04010120601,
04010120602,30557690101123001022
04010120701,
04010120702,30100280000001100022
04010120801,
04010120802,30100280000001900023
04010130101,
04010130102,30100280000001100036
04010130201,
04010130202,
04010130301,30100280000002400020
04010130302,30100280000006700032
04010130401,
04010130402,
04010130501,30100280000004000030
04010130502,
04010130601,30100280000002400034
04010130602,
04010130701,30100280000005500013
04010130702,
04010130801,30100280000006800008
04010130802,
04010140101,
04010140102,30100280000007000014
04010140201,
04010140202,
04010140301,30100280000001400020
04010140302,
04010140401,30100280000000600007
04010140402,30100280000001700003
04010140501,30100280000001500010
04010140502,30100280000000600020
04010140601,
04010140602,
04010140701,30100280000002900004
04010140702,
04010140801,30100280000004600012
04010140802,30100280000002300001
04010150101,30100280000004300032
04010150102,
04010150201,
04010150202,
04010150301,
04010150302,
04010150401,
04010150402,30100280000005500030
04010150501,
04010150502,
04010150601,30100280000001500032
04010150602,
04010150701,
04010150702,30100280000001000006
04010150801,
04010150802,
04010160101,30100280000000100028
04010160102,
04010160201,
04010160202,30100280000007800003
04010160301,
04010160302,30557690100617000903
04010160401,
04010160402,
04010160501,30100280000000300003
04010160502,
04010160601,30100280000005600027
04010160602,30100280000005100036
04010160701,
04010160702,
04010160801,30100280000002900002
04010160802,30100280000000400011
04010170101,30100280000002600008
04010170102,30100280000002500015
04010170201,
04010170202,
04010170301,30100280000001200004
04010170302,
04010170401,
04010170402,
04010170501,
04010170502,
04010170601,
04010170602,
04010170701,
04010170702,30100280000000400032
04010170801,
04010170802,
04010180101,30100280000006400022
04010180102,
04010180201,30100280000001400016
04010180202,30100280000007000018
04010180301,
04010180302,
04010180401,
04010180402,30557690101426000893
04010180501,30100280000007300017
04010180502,
04010180601,30100280000002400007
04010180602,30100280000003300005
04010180701,30100280000000200014
04010180702,
04010180801,
04010180802,
04010190101,
04010190102,
04010190201,30100280000002500016
04010190202,30100280000001300005
04010190301,
04010190302,
04010190401,
04010190402,30100280000004900009
04010190501,
04010190502,30100280000000800004
04010190601,30100280000001200023
04010190602,
04010190701,
04010190702,
04010190801,30100280000008000010
04010190802,30100280000000800016
04010200101,
04010200102,30100280000007800020
04010200201,30100280000005600004
04010200202,30100280000003700004
04010200301,
04010200302,
04010200401,30100280000003600031
04010200402,30100280000001700022
04010200501,
04010200502,
04010200601,
04010200602,30100280000006000006
04010200701,30100280000003300036
04010200702,30100280000002600021
04010200801,
04010200802,30557690100314001160
04010210101,
04010210102,30100280000006100035
04010210201,30100280000002600016
04010210202,
04010210301,
04010210302,
04010210401,30100280000001800029
04010210402,
04010210501,
04010210502,30100280000001700031
04010210601,
04010210602,
04010210701,
04010210702,
04010210801,
04010210802,30100280000007000017
04010220101,
04010220102,
04010220201,30100280000005400017
04010220202,30100280000004500013
04010220301,
04010220302,30100280000000500006
04010220401,30100280000007700008
04010220402,
04010220501,
04010220502,
04010220601,30100280000004500035
04010220602,30100280000004100019
04010220701,30100280000006900027
04010220702,30100280000001200009
04010220801,
04010220802,
04010230101,30100280000001900030
04010230102,
04010230201,30100280000005500037
04010230202,
04010230301,30100280000001700013
04010230302,30100280000001700030
04010230401,
04010230402,30100280000003800005
04010230501,
04010230502,30100280000000700020
04010230601,
04010230602,30100280000002900008
04010230701,
04010230702,
04010230801,
04010230802,30100280000006900019
04010240101,
04010240102,
04010240201,30100280000004400024
04010240202,
04010240301,
04010240302,30100280000004000025
04010240401,
04010240402,
04010240501,30100280000003000028
04010240502,30557690100213000834
04010240601,
04010240602,
04010240701,30100280000001100015
04010240702,30557690101325000842
04010240801,
04010240802,
04010250101,30100280000004300026
04010250102,30100280000002600033
04010250201,
04010250202,
04010250301,
04010250302,
04010250401,30100280000001600009
04010250402,
04010250501,30100280000005700010
04010250502,
04010250601,
04010250602,30557690100112000848
04010250701,30100280000005100032
04010250702,30100280000004800008
04010250801,
04010250802,30557690101831000836
04010260101,30100280000001400032
04010260102,30100280000001100023
04010260201,30100280000007400012
04010260202,
04010260301,30100280000000200016
04010260302,30100280000008000001
04010260401,30100280000001100021
04010260402,
04010260501,30100280000002700002
04010260502,
04010260601,
04010260602,
04010260701,
04010260702,30100280000000900019
04010260801,
04010260802,30100280000003900013
04010270101,
04010270102,
04010270201,
04010270202,
04010270301,
04010270302,
04010270401,30100280000003400021
04010270402,30557690101527000920
04010270501,
04010270502,
04010270601,30100280000000300035
04010270602,
04010270701,
04010270702,
04010270801,30100280000007100031
04010270802,30100280000006500005
04010280101,30100280000003800022
04010280102,30100280000004700020
04010280201,
04010280202,
04010280301,30100280000004200006
04010280302,30557690101527001056
04010280401,
04010280402,
04010280501,
04010280502,
04010280601,
04010280602,30100280000001500027
04010280701,
04010280702,
04010280801,30100280000003000011
04010280802,30100280000007600014
04010290101,30100280000007900017
04010290102,
04010290201,
04010290202,30100280000007300012
04010290301,
04010290302,30100280000004800033
04010290401,30100280000004200026
04010290402,30100280000000500023
04010290501,
04010290502,
04010290601,30100280000007000028
04010290602,30557690101729000983
04010290701,30100280000005000004
04010290702,
04010290801,
04010290802,30100280000007500009
04010300101,
04010300102,30100280000001800009
04010300201,30100280000003600012
04010300202,
04010300301,30100280000003100007
04010300302,30100280000005600036
04010300401,
04010300402,30557690101527001198
04010300501,
04010300502,30100280000004300027
04010300601,30100280000000100015
04010300602,30100280000005500029
04010300701,30100280000005800011
04010300702,
04010300801,
04010300802,30100280000002400012
04010310101,30100280000007700022
04010310102,30100280000002400024
04010310201,
04010310202,30100280000003400034
04010310301,
04010310302,
04010310401,30100280000004900011
04010310402,
04010310501,
04010310502,
04010310601,
04010310602,
04010310701,
04010310702,
04010310801,
04010310802,
04010320101,
04010320102,
04010320201,
04010320202,
04010320301,30100280000002300018
04010320302,30100280000007600028
04010320401,30100280000007800029
04010320402,30100280000006700031
04010320501,30100280000002600012
04010320502,
04010320601,
04010320602,30100280000007500030
04010320701,
04010320702,30100280000006300004
04010320801,30100280000004700022
04010320802,
04010330101,
04010330102,
04010330201,
04010330202,
04010330301,30100280000003500005
04010330302,
04010330401,30100280000000600006
04010330402,30100280000001800027
04010330501,
04010330502,30100280000005900023
04010330601,30100280000006700008
04010330602,
04010330701,
04010330702,30100280000007400034
04010330801,30100280000003100011
04010330802,30100280000003800034
04010340101,30100280000001800034
04010340102,30100280000006800025
04010340201,
04010340202,30100280000004500012
04010340301,30100280000003000007
04010340302,30100280000001000036
04010340401,
04010340402,30100280000007200036
04010340501,30100280000007600029
04010340502,30100280000005800028
04010340601,
04010340602,30100280000005400028
04010340701,30100280000004700026
04010340702,
04010340801,30100280000001900012
04010340802,30100280000007700004
04010350101,
04010350102,30557690100213000939
04010350201,30100280000003000029
04010350202,
04010350301,
04010350302,30100280000005900014
04010350401,
04010350402,30100280000006200021
04010350501,
04010350502,
04010350601,
04010350602,30100280000007700032
04010350701,
04010350702,
04010350801,30100280000001700011
04010350802,30100280000003900014
04010360101,30100280000003800017
04010360102,
04010360201,
04010360202,
04010360301,30100280000002800029
04010360302,30100280000003300010
04010360401,
04010360402,30557690100415000891
04010360501,30100280000000700032
04010360502,
04010360601,
04010360602,30100280000000900015
04010360701,
04010360702,
04010360801,30100280000000100002
04010360802,30557690101426001150
04010370101,30100280000000600023
04010370102,
04010370201,
04010370202,
04010370301,30100280000003200011
04010370302,30100280000001400026
04010370401,30100280000007600020
04010370402,
04010370501,30100280000005300026
04010370502,
04010370601,30100280000000100003
04010370602,30100280000003600005
04010370701,
04010370702,30100280000001900003
04010370801,
04010370802,
04010380101,30100280000007600035
04010380102,
04010380201,30100280000002600013
04010380202,30100280000005200010
04010380301,
04010380302,
04010380401,30100280000005800021
04010380402,
04010380501,30100280000008000011
04010380502,
04010380601,30100280000003200016
04010380602,30557690100819001176
04010380701,30100280000005300020
04010380702,30100280000001300037
04010380801,
04010380802,
04010390101,
04010390102,
04010390201,
04010390202,
04010390301,30100280000004200036
04010390302,
04010390401,30100280000002100034
04010390402,
04010390501,
04010390502,
04010390601,
04010390602,30100280000006500004
04010390701,
04010390702,
04010390801,
04010390802,30100280000007200021
04010400101,
04010400102,
04010400201,30100280000005000023
04010400202,
04010400301,
04010400302,30100280000000600029
04010400401,
04010400402,
04010400501,
04010400502,30100280000007600004
04010400601,30100280000007500010
04010400602,
04010400701,
04010400702,
04010400801,30100280000005300037
04010400802,30100280000002100032
04010410101,30100280000005800022
04010410102,
04010410201,
04010410202,30100280000005800014
04010410301,
04010410302,30100280000001500034
04010410401,30100280000006000032
04010410402,30100280000007000027
04010410501,30100280000001700028
04010410502,30557690100718000910
04010410601,
04010410602,
04010410701,30100280000007300032
04010410702,30100280000006100010
04010410801,
04010410802,30100280000005200029
04010420101,
04010420102,
04010420201,30100280000003300026
04010420202,30100280000003800023
04010420301,
04010420302,30557690100617001134
04010420401,
04010420402,30557690100617000839
04010420501,
04010420502,
04010420601,30100280000005700020
04010420602,30100280000006700001
04010420701,
04010420702,30100280000003000024
04010420801,
04010420802,
04010430101,
04010430102,
04010430201,30100280000000400017
04010430202,
04010430301,
04010430302,
04010430401,
04010430402,
04010430501,30100280000002100037
04010430502,30100280000004800032
04010430601,
04010430602,
04010430701,30100280000007100016
04010430702,
04010430801,
04010430802,
04010440101,
04010440102,30557690100112000919
04010440201,
04010440202,30100280000005300009
04010440301,30100280000006000028
04010440302,30100280000004400018
04010440401,30100280000005900015
04010440402,
04010440501,30100280000002400008
04010440502,
04010440601,
04010440602,
04010440701,30100280000006800031
04010440702,30100280000002500035
04010440801,
04010440802,
04010450101,30100280000001300030
04010450102,30557690101123001181
04010450201,30100280000001200015
04010450202,30100280000001500009
04010450301,
04010450302,30100280000003700007
04010450401,
04010450402,30100280000006600032
04010450501,30100280000003600010
04010450502,30100280000001300012
04010450601,30100280000002300017
04010450602,30100280000002300003
04010450701,30100280000007300002
04010450702,
04010450801,30100280000007700010
04010450802,
04010460101,30100280000001600023
04010460102,
04010460201,
04010460202,
04010460301,
04010460302,30100280000000200035
04010460401,
04010460402,30100280000004700023
04010460501,30100280000003700019
04010460502,30100280000001400001
04010460601,
04010460602,30557690100314000976
04010460701,
04010460702,30557690100921000940
04010460801,
04010460802,30100280000000700034
04010470101,
04010470102,
04010470201,
04010470202,
04010470301,
04010470302,
04010470401,
04010470402,
04010470501,30100280000005300013
04010470502,
04010470601,
04010470602,30100280000001600025
04010470701,
04010470702,
04010470801,30100280000007500007
04010470802,30100280000002100020
04010480101,30100280000002600011
04010480102,30100280000002500037
04010480201,30100280000000700036
04010480202,
04010480301,30100280000002400005
04010480302,
04010480401,
04010480402,
04010480501,
04010480502,
04010480601,
04010480602,30100280000007200023
04010480701,
04010480702,
04010480801,
04010480802,
04010490101,
04010490102,30100280000005500003
04010490201,
04010490202,
04010490301,30100280000004600018
04010490302,
04010490401,
04010490402,
04010490501,30100280000003400032
04010490502,
04010490601,
04010490602,
04010490701,
04010490702,
04010490801,
04010490802,30557690101628001156
04010500101,
04010500102,30557690100415001177
04010500201,
04010500202,
04010500301,
04010500302,30100280000001500030
04010500401,30100280000004400032
04010500402,30100280000004500007
04010500501,
04010500502,30100280000006600002
04010500601,30100280000004000026
04010500602,
04010500701,
04010500702,30100280000001300003
04010500801,
04010500802,
04010510101,
04010510102,30100280000005500028
04010510201,30100280000004200019
04010510202,
04010510301,
04010510302,
04010510401,
04010510402,30100280000004600025
04010510501,30100280000000400003
04010510502,
04010510601,
04010510602,30100280000008000019
04010510701,30100280000000300001
04010510702,
04010510801,
04010510802,30100280000006800003
04010520101,30100280000005200025
04010520102,30557690101426000985
04010520201,
04010520202,
04010520301,30100280000004100002
04010520302,30100280000004300011
04010520401,30100280000001100026
04010520402,
04010520501,30100280000005100034
04010520502,
04010520601,30100280000000900029
04010520602,30100280000006900025
04010520701,
04010520702,30100280000003800019
04010520801,
04010520802,
04010530101,
04010530102,
04010530201,
04010530202,
04010530301,
04010530302,30100280000004600022
04010530401,30100280000004700001
04010530402,30100280000001800016
04010530501,
04010530502,
04010530601,
04010530602,30557690101932001132
04010530701,
04010530702,30100280000005000034
04010530801,30100280000001000037
04010530802,
04010540101,30100280000000700037
04010540102,
04010540201,
04010540202,
04010540301,30100280000006400006
04010540302,
04010540401,
04010540402,
04010540501,
04010540502,30100280000004800024
04010540601,
04010540602,
04010540701,30100280000000600001
04010540702,
04010540801,
04010540802,
04010550101,30100280000005000036
04010550102,30100280000003400030
04010550201,
04010550202,
04010550301,
04010550302,
04010550401,30100280000006600028
04010550402,30100280000002000008
04010550501,
04010550502,30100280000006300025
04010550601,
04010550602,30100280000000400019
04010550701,30100280000001100010
04010550702,30100280000003200005
04010550801,30100280000002600030
04010550802,30100280000005900012
04010560101,
04010560102,30100280000006300021
04010560201,30100280000005400031
04010560202,
04010560301,30100280000007300022
04010560302,30100280000000300033
04010560401,30100280000001700005
04010560402,30100280000007800028
04010560501,30100280000005300022
04010560502,30557690101022001182
04010560601,30100280000001200010
04010560602,
04010560701,
04010560702,30100280000004300033
04010560801,30100280000003000037
04010560802,
04010570101,30100280000005500032
04010570102,30100280000006400014
04010570201,
04010570202,
04010570301,30100280000002800034
04010570302,30100280000007200004
04010570401,
04010570402,30557690101628000911
04010570501,30100280000002000037
04010570502,30100280000004200018
04010570601,30100280000000100021
04010570602,
04010570701,
04010570702,30100280000003700003
04010570801,
04010570802,
04010580101,
04010580102,30100280000000400026
04010580201,30100280000002500010
04010580202,
04010580301,30100280000003700029
04010580302,
04010580401,30100280000002000012
04010580402,30557690100213001031
04010580501,
04010580502,30100280000003300014
04010580601,
04010580602,
04010580701,
04010580702,30100280000007000016
04010580801,
04010580802,
04010590101,
04010590102,
04010590201,30100280000005600013
04010590202,
04010590301,30100280000001900032
04010590302,30100280000002700013
04010590401,30100280000001200019
04010590402,30557690100213001104
04010590501,30100280000002600037
04010590502,
04010590601,30100280000002100004
04010590602,
04010590701,30100280000001800037
04010590702,
04010590801,
04010590802,30557690100617001126
04010600101,
04010600102,30100280000005300030
04010600201,30100280000006000017
04010600202,
04010600301,30100280000007400024
04010600302,
04010600401,
04010600402,
04010600501,
04010600502,
04010600601,
04010600602,30100280000003300009
04010600701,
04010600702,30100280000005300001
04010600801,30100280000000700009
04010600802,
04020010101,30557690100718001574
04020010102,30557690100718001427
04020010201,30557690101628001421
04020010202,30557690101628001300
04020010301,30557690100617001391
04020010302,30557690100617001243
04020010401,30557690100516001341
04020010402,30557690100516001212
04020010501,30557690100718001285
04020010502,30557690100718001204
04020010601,30557690101729001286
04020010602,30557690101729001220
04020010701,30557690100314001429
04020010702,30557690100314001250
04020010801,30557690100213001406
04020010802,30557690100213001304
04020020101,30557690100819001626
04020020102,30557690100819001526
04020020201,30557690101123001598
04020020202,30557690101123001433
04020020301,30557690100112001476
04020020302,30557690100112001360
04020020401,30557690101426001404
04020020402,30557690101426001275
04020020501,30557690101628001247
04020020502,30557690101628001231
04020020601,30557690100011001399
04020020602,30557690100011001283
04020020701,30557690101831001416
04020020702,30557690101831001371
04020020801,
04020020802,30557690101123000909
04020030101,30100280000004600001
04020030102,30557690100718001142
04020030201,
04020030202,30557690101426001538
04020030301,30557690100516001573
04020030302,30557690100516001435
04020030401,30557690101932001498
04020030402,30557690101932001374
04020030501,30557690100921001417
04020030502,30557690100921001287
04020030601,30557690101224001565
04020030602,30557690101224001385
04020030701,30557690100213001556
04020030702,30557690100213001471
04020030801,30100280000002800028
04020030802,30557690100011001566
04020040101,
04020040102,30100280000004100034
04020040201,30100280000006800036
04020040202,30557690101932001633
04020040301,30557690100921001619
04020040302,30557690100921001568
04020040401,30557690101729001634
04020040402,30557690101729001494
04020040501,30557690101325001712
04020040502,30557690101325001410
04020040601,30557690100617001658
04020040602,30557690100617001500
04020040701,30557690101022001659
04020040702,30557690101022001570
04020040801,
04020040802,30557690100112001671
04020050101,30100280000007600030
04020050102,
04020050201,
04020050202,30100280000007300023
04020050301,
04020050302,30557690100314001674
04020050401,30100280000007500001
04020050402,30557690101527000996
04020050501,30557690101831001617
04020050502,30557690101831001523
04020050601,
04020050602,30557690101628001586
04020050701,
04020050702,30557690100516001698
04020050801,
04020050802,30100280000000700015
04020060101,
04020060102,
04020060201,
04020060202,
04020060301,30100280000001400035
04020060302,30100280000004700029
04020060401,30100280000006100011
04020060402,30557690100213001714
04020060501,30557690101831001684
04020060502,30557690101831001058
04020060601,
04020060602,30557690100415001161
04020060701,30100280000006900028
04020060702,30557690101022000824
04020060801,
04020060802,
04020070101,
04020070102,
04020070201,30100280000007100028
04020070202,
04020070301,30100280000003600001
04020070302,30100280000005600020
04020070401,
04020070402,30100280000006700036
04020070501,
04020070502,30100280000001000009
04020070601,
04020070602,30100280000006300036
04020070701,
04020070702,
04020070801,30100280000000800006
04020070802,
04020080101,30100280000005800018
04020080102,30100280000005900029
04020080201,30100280000004800029
04020080202,
04020080301,
04020080302,30100280000002300020
04020080401,
04020080402,30100280000001200035
04020080501,
04020080502,
04020080601,
04020080602,30557690101527000938
04020080701,
04020080702,
04020080801,
04020080802,
04020090101,30100280000004600032
04020090102,
04020090201,30100280000002600009
04020090202,30100280000004100017
04020090301,30100280000003100004
04020090302,30100280000001400008
04020090401,30100280000007400018
04020090402,
04020090501,
04020090502,30100280000000100018
04020090601,30100280000004400031
04020090602,
04020090701,
04020090702,30100280000001500023
04020090801,
04020090802,30100280000001800019
04020100101,
04020100102,
04020100201,30100280000003300032
04020100202,
04020100301,
04020100302,30100280000003600020
04020100401,
04020100402,
04020100501,30100280000003200001
04020100502,
04020100601,
04020100602,
04020100701,30100280000005400035
04020100702,
04020100801,30100280000003900021
04020100802,30100280000000600035
04020110101,
04020110102,
04020110201,30100280000007500016
04020110202,
04020110301,
04020110302,30100280000005700035
04020110401,
04020110402,
04020110501,
04020110502,
04020110601,
04020110602,30100280000004400028
04020110701,
04020110702,
04020110801,
04020110802,
04020120101,
04020120102,30100280000002200016
04020120201,30100280000006700002
04020120202,
04020120301,30100280000002800005
04020120302,
04020120401,30100280000006100004
04020120402,30100280000003300028
04020120501,
04020120502,
04020120601,30100280000003500028
04020120602,30100280000003500004
04020120701,30100280000006500034
04020120702,30100280000004000010
04020120801,30100280000007100007
04020120802,30100280000000700029
04020130101,
04020130102,30557690101426000949
04020130201,
04020130202,
04020130301,
04020130302,
04020130401,
04020130402,30100280000002700031
04020130501,
04020130502,
04020130601,30100280000007100013
04020130602,
04020130701,30100280000007400011
04020130702,
04020130801,30100280000006500006
04020130802,30100280000005100005
04020140101,
04020140102,30100280000003300013
04020140201,30100280000004200011
04020140202,
04020140301,30100280000007400025
04020140302,30100280000003800014
04020140401,30100280000000200025
04020140402,30557690100011001087
04020140501,
04020140502,30100280000005200033
04020140601,
04020140602,30100280000001500022
04020140701,
04020140702,30100280000006000012
04020140801,30100280000004200028
04020140802,30557690100415000914
04020150101,
04020150102,
04020150201,30100280000007400016
04020150202,
04020150301,
04020150302,
04020150401,
04020150402,
04020150501,
04020150502,30100280000007900018
04020150601,30100280000002800014
04020150602,30100280000001900031
04020150701,
04020150702,30557690100314000941
04020150801,
04020150802,30557690100011000855
04020160101,30100280000006200001
04020160102,30100280000004600030
04020160201,
04020160202,
04020160301,
04020160302,30100280000006900005
04020160401,30100280000006100005
04020160402,30557690101325000989
04020160501,
04020160502,30100280000002900028
04020160601,
04020160602,30100280000006700019
04020160701,
04020160702,
04020160801,
04020160802,30557690101325000943
04020170101,
04020170102,30100280000000100019
04020170201,30100280000004200025
04020170202,
04020170301,
04020170302,
04020170401,30100280000003600006
04020170402,30100280000006900032
04020170501,30100280000002600023
04020170502,30100280000000100006
04020170601,
04020170602,30100280000004900025
04020170701,
04020170702,
04020170801,
04020170802,30100280000003700009
04020180101,
04020180102,
04020180201,
04020180202,30557690101426001052
04020180301,
04020180302,
04020180401,30100280000007300030
04020180402,30100280000001200025
04020180501,
04020180502,
04020180601,30100280000002100029
04020180602,
04020180701,
04020180702,
04020180801,
04020180802,
04020190101,
04020190102,
04020190201,30100280000006000026
04020190202,30100280000005900022
04020190301,30100280000007500012
04020190302,30100280000003800009
04020190401,30100280000005800003
04020190402,30100280000006000004
04020190501,30100280000003500010
04020190502,30100280000007700009
04020190601,30100280000002000003
04020190602,
04020190701,
04020190702,
04020190801,30100280000006100036
04020190802,
04020200101,
04020200102,
04020200201,30100280000001200007
04020200202,
04020200301,30100280000007400021
04020200302,30100280000003600024
04020200401,30100280000000200015
04020200402,30100280000000800015
04020200501,30100280000000400021
04020200502,
04020200601,
04020200602,30557690100112000865
04020200701,
04020200702,30100280000004900001
04020200801,30100280000006600036
04020200802,
04020210101,
04020210102,
04020210201,
04020210202,30100280000000900026
04020210301,30100280000000700003
04020210302,30100280000005400021
04020210401,
04020210402,30100280000006600001
04020210501,30100280000004200016
04020210502,30100280000003500035
04020210601,
04020210602,
04020210701,
04020210702,30557690101426000961
04020210801,
04020210802,30100280000001500029
04020220101,
04020220102,30100280000000500033
04020220201,
04020220202,
04020220301,
04020220302,30100280000007400008
04020220401,
04020220402,30100280000002900034
04020220501,
04020220502,30100280000001800028
04020220601,30100280000001900021
04020220602,
04020220701,
04020220702,
04020220801,
04020220802,
04020230101,30100280000004300028
04020230102,
04020230201,30100280000007600022
04020230202,30100280000001000026
04020230301,30100280000007000033
04020230302,30557690101022001108
04020230401,30100280000006200015
04020230402,
04020230501,30100280000007500020
04020230502,
04020230601,
04020230602,
04020230701,30100280000006700015
04020230702,
04020230801,
04020230802,
04020240101,
04020240102,30557690100617001090
04020240201,
04020240202,30100280000006600008
04020240301,
04020240302,
04020240401,
04020240402,30100280000000900027
04020240501,
04020240502,30100280000005500025
04020240601,30100280000000700024
04020240602,
04020240701,
04020240702,
04020240801,
04020240802,30100280000001800001
04020250101,
04020250102,
04020250201,
04020250202,
04020250301,
04020250302,
04020250401,
04020250402,30100280000007700028
04020250501,30100280000003800037
04020250502,30100280000002400032
04020250601,
04020250602,
04020250701,
04020250702,
04020250801,30100280000002000009
04020250802,30100280000002700009
04020260101,
04020260102,
04020260201,
04020260202,30100280000001900010
04020260301,30100280000003100001
04020260302,30100280000005300016
04020260401,
04020260402,
04020260501,30100280000000900032
04020260502,
04020260601,
04020260602,30100280000006900033
04020260701,30100280000005900021
04020260702,
04020260801,30100280000006800015
04020260802,
04020270101,30100280000002000007
04020270102,
04020270201,
04020270202,30100280000002700004
04020270301,
04020270302,30557690101831001020
04020270401,
04020270402,30100280000000500003
04020270501,
04020270502,
04020270601,30100280000004800026
04020270602,
04020270701,30100280000001900009
04020270702,30100280000007200034
04020270801,30100280000002500034
04020270802,30557690101022000902
04020280101,30100280000003900034
04020280102,
04020280201,30100280000003400023
04020280202,30100280000003400029
04020280301,
04020280302,
04020280401,
04020280402,
04020280501,30100280000000700013
04020280502,30557690100819000860
04020280601,
04020280602,
04020280701,30100280000007000019
04020280702,30100280000003000002
04020280801,30100280000005600002
04020280802,
04020290101,
04020290102,30100280000002500018
04020290201,30100280000006200018
04020290202,
04020290301,30100280000005100009
04020290302,
04020290401,
04020290402,30100280000008000014
04020290501,30100280000000100020
04020290502,
04020290601,
04020290602,
04020290701,30100280000001500001
04020290702,30100280000000200020
04020290801,
04020290802,30557690101527001179
04020300101,
04020300102,30100280000007100030
04020300201,
04020300202,
04020300301,
04020300302,30557690101527001143
04020300401,
04020300402,
04020300501,
04020300502,30100280000002400009
04020300601,
04020300602,
04020300701,
04020300702,30100280000004800034
04020300801,30100280000004100025
04020300802,
04020310101,30100280000001800025
04020310102,
04020310201,
04020310202,
04020310301,
04020310302,30100280000003800008
04020310401,30100280000006400001
04020310402,
04020310501,
04020310502,30100280000005800032
04020310601,30100280000007800025
04020310602,30100280000001600019
04020310701,
04020310702,
04020310801,30100280000006000002
04020310802,
04020320101,
04020320102,30100280000002400035
04020320201,30100280000007900029
04020320202,30557690101932001043
04020320301,30100280000002900020
04020320302,30100280000006100015
04020320401,
04020320402,
04020320501,
04020320502,30557690100819000947
04020320601,30100280000003000025
04020320602,30100280000001400017
04020320701,30100280000005300007
04020320702,
04020320801,
04020320802,
04020330101,30100280000000600032
04020330102,30100280000004300035
04020330201,
04020330202,
04020330301,30100280000007300005
04020330302,
04020330401,
04020330402,
04020330501,30100280000003900017
04020330502,30100280000000600027
04020330601,30100280000004200023
04020330602,30100280000001100012
04020330701,
04020330702,30100280000005900028
04020330801,30100280000000100027
04020330802,30100280000006200004
04020340101,30100280000006300029
04020340102,30100280000007300036
04020340201,
04020340202,30100280000000600003
04020340301,30100280000007200027
04020340302,
04020340401,
04020340402,
04020340501,
04020340502,
